param1,param2
1.33289,0.4951
1.26179,0.66073
1.33589,0.31509
1.58671,0.49475
1.5025,0.63771
1.21748,0.43117
1.3884,0.46698
1.44901,0.44498
1.46959,0.34691
1.41526,0.44636
1.40425,0.39827
1.50573,0.5483
1.20144,0.46236
1.23259,0.481
1.28571,0.35641
1.70219,0.41676
1.27924,0.3563
1.459,0.39529
1.17808,0.48559
1.53203,0.29452
1.45296,0.46479
1.24094,0.67644
1.2308,0.61066
1.41051,0.43032
1.21857,0.5494
1.44632,0.44378
1.39622,0.34149
1.38522,0.39529
1.49399,0.38809
1.28873,0.51269
1.20553,0.5642
1.55031,0.49282
1.47925,0.40466
1.39151,0.40528
1.33726,0.58807
1.30517,0.474
1.19816,0.72512
1.47055,0.43742
1.49932,0.3399
1.37427,0.44922
1.31357,0.48361
1.45494,0.4185
1.43832,0.39821
1.45581,0.40766
1.32705,0.53955
1.227,0.57863
1.29853,0.55292
1.38717,0.3518
1.2548,0.51079
1.44283,0.45164
1.37612,0.48109
1.50275,0.41346
1.29572,0.46356
1.47615,0.36308
1.40379,0.49123
1.55276,0.45598
1.3792,0.38761
1.16687,0.48255
1.57063,0.46779
1.58746,0.55083
1.34907,0.43772
1.39723,0.4091
1.40501,0.41026
1.42164,0.42224
1.32935,0.61421
1.33367,0.31423
1.49939,0.49996
1.13042,0.48564
1.61007,0.50779
1.39178,0.54998
1.35524,0.35022
1.51542,0.60807
1.42487,0.36897
1.23229,0.41528
1.46661,0.41011
1.49598,0.44242
1.52162,0.41481
1.44686,0.36779
1.36102,0.49411
1.48239,0.58864
1.67913,0.46692
1.48829,0.51991
1.25546,0.40615
1.3101,0.38798
1.48129,0.54998
1.56312,0.51569
1.39755,0.72991
1.73512,0.42748
1.21146,0.53999
1.36564,0.53433
1.21842,0.49095
1.57643,0.42742
1.03576,0.5968
1.46853,0.28842
1.3473,0.40589
1.31105,0.4943
1.30882,0.53136
1.42633,0.41138
1.24162,0.49018
1.30808,0.39224
1.37961,0.3835
1.49199,0.49545
1.66573,0.56141
1.44577,0.47972
1.46103,0.49228
1.41646,0.52993
1.45351,0.49868
1.39715,0.34396
1.47415,0.53117
1.64089,0.41831
1.24824,0.38206
1.4332,0.60242
1.71965,0.4802
1.30093,0.43206
1.28282,0.46522
1.45777,0.43382
1.48462,0.32681
1.28972,0.53304
1.63446,0.38467
1.30489,0.40218
1.29157,0.60533
1.35226,0.40375
1.3172,0.33596
1.45915,0.38092
1.45019,0.33987
1.36443,0.54273
1.39784,0.34642
1.26522,0.53112
1.40977,0.38804
1.47116,0.44394
1.48991,0.39138
1.47536,0.61037
1.3802,0.38105
1.59593,0.33389
1.37354,0.43806
1.52078,0.41263
1.47,0.4067
1.4523,0.40437
1.24088,0.49642
1.48657,0.39294
1.27458,0.42432
1.49889,0.46762
1.37547,0.48345
1.37563,0.38101
1.37363,0.3809
1.44475,0.33792
1.39449,0.52864
1.2045,0.55818
1.1905,0.62066
1.27017,0.63752
0.97065,0.75926
1.50407,0.45695
1.33127,0.55173
1.34633,0.53689
1.43035,0.40193
1.5237,0.33199
1.25196,0.59998
1.20648,0.54895
1.33714,0.46408
1.38053,0.39999
1.42012,0.47456
1.25287,0.57294
1.43938,0.44055
